,country_region_code,country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
154946,US,United States,New Mexico,,2020-03-14,-5.0,24.0,20.0,8.0,-2.0,2.0
154947,US,United States,New Mexico,,2020-03-15,-7.0,16.0,19.0,6.0,-5.0,3.0
154948,US,United States,New Mexico,,2020-03-16,-2.0,25.0,36.0,4.0,-20.0,5.0
154949,US,United States,New Mexico,,2020-03-17,-11.0,22.0,13.0,3.0,-25.0,9.0
154950,US,United States,New Mexico,,2020-03-18,-15.0,19.0,-7.0,-2.0,-28.0,11.0
154951,US,United States,New Mexico,,2020-03-19,-24.0,17.0,-2.0,-6.0,-33.0,13.0
154952,US,United States,New Mexico,,2020-03-20,-28.0,15.0,-2.0,-10.0,-31.0,13.0
154953,US,United States,New Mexico,,2020-03-21,-37.0,3.0,-9.0,-10.0,-23.0,10.0
154954,US,United States,New Mexico,,2020-03-22,-36.0,-3.0,10.0,-16.0,-26.0,8.0
154955,US,United States,New Mexico,,2020-03-23,-26.0,12.0,4.0,-20.0,-36.0,13.0
154956,US,United States,New Mexico,,2020-03-24,-39.0,-7.0,5.0,-19.0,-43.0,17.0
154957,US,United States,New Mexico,,2020-03-25,-41.0,-12.0,-6.0,-23.0,-44.0,18.0
154958,US,United States,New Mexico,,2020-03-26,-41.0,-15.0,-18.0,-26.0,-47.0,19.0
154959,US,United States,New Mexico,,2020-03-27,-43.0,-13.0,-28.0,-33.0,-44.0,19.0
154960,US,United States,New Mexico,,2020-03-28,-47.0,-18.0,-28.0,-29.0,-33.0,14.0
154961,US,United States,New Mexico,,2020-03-29,-44.0,-18.0,-12.0,-31.0,-34.0,11.0
154962,US,United States,New Mexico,,2020-03-30,-37.0,-12.0,-9.0,-30.0,-45.0,16.0
154963,US,United States,New Mexico,,2020-03-31,-34.0,-8.0,7.0,-22.0,-45.0,17.0
154964,US,United States,New Mexico,,2020-04-01,-33.0,-5.0,-3.0,-24.0,-46.0,18.0
154965,US,United States,New Mexico,,2020-04-02,-34.0,-6.0,2.0,-26.0,-47.0,19.0
154966,US,United States,New Mexico,,2020-04-03,-35.0,-2.0,-8.0,-30.0,-44.0,18.0
154967,US,United States,New Mexico,,2020-04-04,-44.0,-12.0,-18.0,-31.0,-34.0,13.0
154968,US,United States,New Mexico,,2020-04-05,-41.0,-11.0,-7.0,-33.0,-35.0,10.0
154969,US,United States,New Mexico,,2020-04-06,-34.0,-7.0,1.0,-30.0,-45.0,16.0
154970,US,United States,New Mexico,,2020-04-07,-36.0,-7.0,2.0,-26.0,-47.0,18.0
154971,US,United States,New Mexico,,2020-04-08,-37.0,-10.0,0.0,-28.0,-47.0,18.0
154972,US,United States,New Mexico,,2020-04-09,-36.0,-7.0,1.0,-31.0,-48.0,19.0
154973,US,United States,New Mexico,,2020-04-10,-39.0,-5.0,-11.0,-35.0,-51.0,20.0
154974,US,United States,New Mexico,,2020-04-11,-46.0,-10.0,-22.0,-36.0,-36.0,14.0
156604,US,United States,New York,,2020-02-15,3.0,-4.0,-2.0,-4.0,1.0,0.0
156605,US,United States,New York,,2020-02-16,7.0,-3.0,13.0,0.0,0.0,-1.0
156606,US,United States,New York,,2020-02-17,7.0,-2.0,23.0,-22.0,-37.0,9.0
156607,US,United States,New York,,2020-02-18,-2.0,-5.0,-4.0,-5.0,-10.0,3.0
156608,US,United States,New York,,2020-02-19,3.0,-2.0,11.0,-3.0,-9.0,2.0
156609,US,United States,New York,,2020-02-20,2.0,-3.0,0.0,-3.0,-9.0,2.0
156610,US,United States,New York,,2020-02-21,-1.0,-5.0,-8.0,-6.0,-9.0,3.0
156611,US,United States,New York,,2020-02-22,8.0,0.0,29.0,3.0,4.0,-1.0
156612,US,United States,New York,,2020-02-23,9.0,2.0,54.0,3.0,3.0,-1.0
156613,US,United States,New York,,2020-02-24,3.0,0.0,25.0,-1.0,4.0,0.0
156614,US,United States,New York,,2020-02-25,-1.0,-2.0,-1.0,-1.0,3.0,0.0
156615,US,United States,New York,,2020-02-26,4.0,3.0,-1.0,0.0,3.0,0.0
156616,US,United States,New York,,2020-02-27,-1.0,-2.0,-4.0,0.0,0.0,1.0
156617,US,United States,New York,,2020-02-28,1.0,0.0,-9.0,0.0,3.0,1.0
156618,US,United States,New York,,2020-02-29,7.0,1.0,-5.0,-1.0,4.0,0.0
156619,US,United States,New York,,2020-03-01,10.0,5.0,9.0,0.0,3.0,-1.0
156620,US,United States,New York,,2020-03-02,6.0,5.0,16.0,-1.0,4.0,0.0
156621,US,United States,New York,,2020-03-03,4.0,6.0,6.0,0.0,4.0,0.0
156622,US,United States,New York,,2020-03-04,7.0,8.0,16.0,0.0,3.0,0.0
156623,US,United States,New York,,2020-03-05,8.0,9.0,21.0,0.0,4.0,-1.0
156624,US,United States,New York,,2020-03-06,-1.0,0.0,-11.0,-3.0,3.0,1.0
156625,US,United States,New York,,2020-03-07,10.0,8.0,17.0,0.0,6.0,-1.0
156626,US,United States,New York,,2020-03-08,10.0,7.0,61.0,0.0,2.0,-1.0
156627,US,United States,New York,,2020-03-09,7.0,8.0,62.0,-4.0,1.0,0.0
156628,US,United States,New York,,2020-03-10,1.0,7.0,14.0,-7.0,-1.0,1.0
156629,US,United States,New York,,2020-03-11,3.0,11.0,20.0,-8.0,-1.0,1.0
156630,US,United States,New York,,2020-03-12,1.0,27.0,6.0,-13.0,-3.0,2.0
156631,US,United States,New York,,2020-03-13,-6.0,28.0,1.0,-19.0,-8.0,5.0
156632,US,United States,New York,,2020-03-14,-9.0,21.0,20.0,-20.0,-2.0,4.0
156633,US,United States,New York,,2020-03-15,-14.0,14.0,28.0,-25.0,-7.0,4.0
156634,US,United States,New York,,2020-03-16,-15.0,24.0,-10.0,-36.0,-25.0,10.0
156635,US,United States,New York,,2020-03-17,-31.0,13.0,-16.0,-42.0,-32.0,14.0
156636,US,United States,New York,,2020-03-18,-33.0,10.0,7.0,-44.0,-36.0,16.0
156637,US,United States,New York,,2020-03-19,-39.0,2.0,-16.0,-50.0,-40.0,18.0
156638,US,United States,New York,,2020-03-20,-40.0,8.0,-9.0,-50.0,-43.0,20.0
156639,US,United States,New York,,2020-03-21,-46.0,0.0,-1.0,-50.0,-30.0,13.0
156640,US,United States,New York,,2020-03-22,-54.0,-19.0,-15.0,-59.0,-36.0,13.0
156641,US,United States,New York,,2020-03-23,-62.0,-37.0,-64.0,-69.0,-57.0,26.0
156642,US,United States,New York,,2020-03-24,-53.0,-18.0,-16.0,-63.0,-56.0,25.0
156643,US,United States,New York,,2020-03-25,-56.0,-23.0,-38.0,-66.0,-57.0,26.0
156644,US,United States,New York,,2020-03-26,-52.0,-18.0,1.0,-64.0,-57.0,25.0
156645,US,United States,New York,,2020-03-27,-54.0,-20.0,-7.0,-64.0,-57.0,27.0
156646,US,United States,New York,,2020-03-28,-61.0,-28.0,-52.0,-67.0,-45.0,18.0
156647,US,United States,New York,,2020-03-29,-62.0,-32.0,-47.0,-68.0,-46.0,16.0
156648,US,United States,New York,,2020-03-30,-55.0,-26.0,-40.0,-69.0,-60.0,26.0
156649,US,United States,New York,,2020-03-31,-55.0,-24.0,-36.0,-69.0,-61.0,26.0
156650,US,United States,New York,,2020-04-01,-52.0,-18.0,-13.0,-67.0,-61.0,26.0
156651,US,United States,New York,,2020-04-02,-54.0,-20.0,-26.0,-69.0,-62.0,27.0
156652,US,United States,New York,,2020-04-03,-57.0,-22.0,-56.0,-70.0,-62.0,30.0
156653,US,United States,New York,,2020-04-04,-58.0,-21.0,-5.0,-65.0,-47.0,18.0
156654,US,United States,New York,,2020-04-05,-59.0,-28.0,-11.0,-68.0,-47.0,15.0
156655,US,United States,New York,,2020-04-06,-53.0,-21.0,-3.0,-69.0,-62.0,26.0
156656,US,United States,New York,,2020-04-07,-60.0,-11.0,-6.0,-69.0,-63.0,26.0
156657,US,United States,New York,,2020-04-08,-62.0,-12.0,-23.0,-70.0,-63.0,27.0
156658,US,United States,New York,,2020-04-09,-65.0,-15.0,-46.0,-73.0,-65.0,29.0
156659,US,United States,New York,,2020-04-10,-65.0,-13.0,-53.0,-72.0,-66.0,32.0
156660,US,United States,New York,,2020-04-11,-62.0,-4.0,-12.0,-65.0,-48.0,18.0
160138,US,United States,North Carolina,,2020-02-15,6.0,-1.0,23.0,4.0,-1.0,-1.0
160139,US,United States,North Carolina,,2020-02-16,3.0,-3.0,-5.0,-1.0,-1.0,0.0
160140,US,United States,North Carolina,,2020-02-17,5.0,2.0,46.0,6.0,-11.0,2.0
160141,US,United States,North Carolina,,2020-02-18,1.0,0.0,14.0,6.0,1.0,0.0
160142,US,United States,North Carolina,,2020-02-19,2.0,4.0,-9.0,3.0,2.0,0.0
160143,US,United States,North Carolina,,2020-02-20,-10.0,5.0,-31.0,-7.0,-6.0,7.0
160144,US,United States,North Carolina,,2020-02-21,-8.0,-14.0,-13.0,-5.0,-19.0,9.0
160145,US,United States,North Carolina,,2020-02-22,3.0,-4.0,30.0,4.0,3.0,0.0
160146,US,United States,North Carolina,,2020-02-23,3.0,-3.0,24.0,4.0,2.0,0.0
160147,US,United States,North Carolina,,2020-02-24,-1.0,-3.0,-3.0,3.0,3.0,0.0
160148,US,United States,North Carolina,,2020-02-25,5.0,0.0,17.0,4.0,3.0,0.0
160149,US,United States,North Carolina,,2020-02-26,9.0,1.0,11.0,7.0,3.0,-2.0
160150,US,United States,North Carolina,,2020-02-27,11.0,3.0,6.0,9.0,2.0,-1.0
160151,US,United States,North Carolina,,2020-02-28,12.0,4.0,20.0,13.0,3.0,-2.0
160152,US,United States,North Carolina,,2020-02-29,13.0,3.0,26.0,13.0,2.0,-2.0
160153,US,United States,North Carolina,,2020-03-01,14.0,5.0,22.0,11.0,2.0,-2.0
160154,US,United States,North Carolina,,2020-03-02,10.0,6.0,31.0,7.0,3.0,-2.0
160155,US,United States,North Carolina,,2020-03-03,13.0,9.0,24.0,3.0,2.0,0.0
160156,US,United States,North Carolina,,2020-03-04,9.0,5.0,14.0,3.0,2.0,-1.0
160157,US,United States,North Carolina,,2020-03-05,6.0,4.0,-4.0,2.0,1.0,0.0
160158,US,United States,North Carolina,,2020-03-06,6.0,2.0,19.0,6.0,2.0,-1.0
160159,US,United States,North Carolina,,2020-03-07,9.0,4.0,49.0,8.0,2.0,-2.0
160160,US,United States,North Carolina,,2020-03-08,9.0,4.0,41.0,8.0,0.0,-1.0
160161,US,United States,North Carolina,,2020-03-09,8.0,7.0,65.0,4.0,0.0,-1.0
160162,US,United States,North Carolina,,2020-03-10,7.0,7.0,37.0,1.0,1.0,0.0
160163,US,United States,North Carolina,,2020-03-11,8.0,7.0,51.0,2.0,0.0,-1.0
160164,US,United States,North Carolina,,2020-03-12,9.0,18.0,44.0,-1.0,-2.0,0.0
160165,US,United States,North Carolina,,2020-03-13,5.0,24.0,37.0,-4.0,-3.0,0.0
160166,US,United States,North Carolina,,2020-03-14,-1.0,17.0,57.0,-4.0,0.0,1.0
160167,US,United States,North Carolina,,2020-03-15,-8.0,13.0,-3.0,-14.0,-9.0,3.0
160168,US,United States,North Carolina,,2020-03-16,-4.0,21.0,22.0,-15.0,-15.0,5.0
160169,US,United States,North Carolina,,2020-03-17,-13.0,19.0,14.0,-18.0,-20.0,9.0
160170,US,United States,North Carolina,,2020-03-18,-22.0,9.0,28.0,-23.0,-25.0,10.0
160171,US,United States,North Carolina,,2020-03-19,-23.0,10.0,42.0,-28.0,-27.0,11.0
160172,US,United States,North Carolina,,2020-03-20,-25.0,10.0,63.0,-29.0,-28.0,11.0
160173,US,United States,North Carolina,,2020-03-21,-32.0,2.0,45.0,-29.0,-19.0,8.0
160174,US,United States,North Carolina,,2020-03-22,-39.0,-10.0,-7.0,-42.0,-29.0,9.0
160175,US,United States,North Carolina,,2020-03-23,-32.0,-5.0,-17.0,-41.0,-33.0,14.0
160176,US,United States,North Carolina,,2020-03-24,-31.0,-4.0,-8.0,-38.0,-34.0,15.0
160177,US,United States,North Carolina,,2020-03-25,-28.0,-1.0,5.0,-39.0,-36.0,15.0
160178,US,United States,North Carolina,,2020-03-26,-35.0,-7.0,11.0,-43.0,-38.0,16.0
160179,US,United States,North Carolina,,2020-03-27,-35.0,-6.0,38.0,-45.0,-39.0,16.0
160180,US,United States,North Carolina,,2020-03-28,-40.0,-10.0,38.0,-44.0,-29.0,10.0
160181,US,United States,North Carolina,,2020-03-29,-40.0,-15.0,13.0,-51.0,-35.0,10.0
160182,US,United States,North Carolina,,2020-03-30,-34.0,-10.0,23.0,-45.0,-41.0,15.0
160183,US,United States,North Carolina,,2020-03-31,-40.0,-17.0,-18.0,-46.0,-44.0,19.0
160184,US,United States,North Carolina,,2020-04-01,-38.0,-13.0,-14.0,-45.0,-45.0,18.0
160185,US,United States,North Carolina,,2020-04-02,-37.0,-11.0,7.0,-47.0,-45.0,18.0
160186,US,United States,North Carolina,,2020-04-03,-34.0,-5.0,26.0,-46.0,-44.0,17.0
160187,US,United States,North Carolina,,2020-04-04,-41.0,-11.0,21.0,-48.0,-32.0,12.0
160188,US,United States,North Carolina,,2020-04-05,-43.0,-14.0,5.0,-55.0,-38.0,11.0
160189,US,United States,North Carolina,,2020-04-06,-36.0,-10.0,22.0,-46.0,-44.0,16.0
160190,US,United States,North Carolina,,2020-04-07,-36.0,-9.0,24.0,-44.0,-45.0,18.0
160191,US,United States,North Carolina,,2020-04-08,-36.0,-10.0,15.0,-44.0,-46.0,17.0
160192,US,United States,North Carolina,,2020-04-09,-35.0,-5.0,11.0,-47.0,-47.0,18.0
160193,US,United States,North Carolina,,2020-04-10,-36.0,-6.0,12.0,-52.0,-57.0,21.0
160194,US,United States,North Carolina,,2020-04-11,-40.0,-5.0,20.0,-49.0,-35.0,11.0
165711,US,United States,North Dakota,,2020-02-15,7.0,-2.0,-1.0,5.0,1.0,-1.0
165712,US,United States,North Dakota,,2020-02-16,9.0,0.0,10.0,4.0,1.0,-1.0
165713,US,United States,North Dakota,,2020-02-17,9.0,-3.0,4.0,1.0,-21.0,5.0
165714,US,United States,North Dakota,,2020-02-18,-2.0,-4.0,-5.0,6.0,-1.0,1.0
165715,US,United States,North Dakota,,2020-02-19,0.0,-4.0,-5.0,9.0,1.0,1.0
165716,US,United States,North Dakota,,2020-02-20,4.0,-1.0,7.0,5.0,1.0,0.0
165717,US,United States,North Dakota,,2020-02-21,4.0,-2.0,12.0,7.0,4.0,0.0
165718,US,United States,North Dakota,,2020-02-22,12.0,4.0,30.0,9.0,4.0,-2.0
165719,US,United States,North Dakota,,2020-02-23,11.0,7.0,17.0,11.0,3.0,-2.0
165720,US,United States,North Dakota,,2020-02-24,1.0,-3.0,6.0,-3.0,4.0,0.0
165721,US,United States,North Dakota,,2020-02-25,1.0,-3.0,-2.0,4.0,2.0,0.0
165722,US,United States,North Dakota,,2020-02-26,7.0,0.0,10.0,7.0,2.0,-1.0
165723,US,United States,North Dakota,,2020-02-27,8.0,-1.0,9.0,5.0,2.0,0.0
165724,US,United States,North Dakota,,2020-02-28,8.0,0.0,13.0,9.0,5.0,0.0
165725,US,United States,North Dakota,,2020-02-29,12.0,11.0,22.0,11.0,5.0,-2.0
165726,US,United States,North Dakota,,2020-03-01,12.0,9.0,-1.0,7.0,4.0,-1.0
165727,US,United States,North Dakota,,2020-03-02,6.0,1.0,7.0,2.0,4.0,-1.0
165728,US,United States,North Dakota,,2020-03-03,6.0,4.0,13.0,3.0,2.0,0.0
165729,US,United States,North Dakota,,2020-03-04,7.0,1.0,9.0,7.0,2.0,-1.0
165730,US,United States,North Dakota,,2020-03-05,6.0,1.0,15.0,5.0,2.0,0.0
165731,US,United States,North Dakota,,2020-03-06,7.0,0.0,21.0,6.0,3.0,0.0
165732,US,United States,North Dakota,,2020-03-07,15.0,8.0,47.0,10.0,5.0,-2.0
165733,US,United States,North Dakota,,2020-03-08,10.0,4.0,4.0,9.0,3.0,-1.0
165734,US,United States,North Dakota,,2020-03-09,5.0,2.0,15.0,1.0,4.0,0.0
165735,US,United States,North Dakota,,2020-03-10,5.0,6.0,10.0,6.0,2.0,0.0
165736,US,United States,North Dakota,,2020-03-11,8.0,10.0,21.0,12.0,2.0,-1.0
165737,US,United States,North Dakota,,2020-03-12,9.0,20.0,5.0,4.0,-1.0,0.0
165738,US,United States,North Dakota,,2020-03-13,3.0,19.0,5.0,4.0,-2.0,2.0
165739,US,United States,North Dakota,,2020-03-14,-2.0,15.0,-14.0,-6.0,2.0,3.0
165740,US,United States,North Dakota,,2020-03-15,-8.0,13.0,-13.0,-7.0,-1.0,3.0
165741,US,United States,North Dakota,,2020-03-16,-4.0,26.0,-16.0,-8.0,-13.0,6.0
165742,US,United States,North Dakota,,2020-03-17,-10.0,21.0,2.0,-2.0,-15.0,7.0
165743,US,United States,North Dakota,,2020-03-18,-19.0,18.0,-8.0,-7.0,-19.0,10.0
165744,US,United States,North Dakota,,2020-03-19,-30.0,11.0,-21.0,-17.0,-24.0,14.0
165745,US,United States,North Dakota,,2020-03-20,-40.0,10.0,-15.0,-19.0,-25.0,17.0
165746,US,United States,North Dakota,,2020-03-21,-52.0,-4.0,-15.0,-29.0,-19.0,13.0
165747,US,United States,North Dakota,,2020-03-22,-49.0,-11.0,25.0,-30.0,-23.0,9.0
165748,US,United States,North Dakota,,2020-03-23,-37.0,-6.0,19.0,-24.0,-27.0,13.0
165749,US,United States,North Dakota,,2020-03-24,-41.0,-9.0,4.0,-18.0,-30.0,16.0
165750,US,United States,North Dakota,,2020-03-25,-39.0,-9.0,2.0,-22.0,-31.0,16.0
165751,US,United States,North Dakota,,2020-03-26,-38.0,-7.0,18.0,-24.0,-32.0,16.0
165752,US,United States,North Dakota,,2020-03-27,-40.0,-7.0,32.0,-25.0,-30.0,19.0
165753,US,United States,North Dakota,,2020-03-28,-48.0,-9.0,38.0,-32.0,-22.0,12.0
165754,US,United States,North Dakota,,2020-03-29,-44.0,-13.0,73.0,-36.0,-24.0,9.0
165755,US,United States,North Dakota,,2020-03-30,-37.0,-12.0,36.0,-29.0,-32.0,15.0
165756,US,United States,North Dakota,,2020-03-31,-40.0,-10.0,4.0,-25.0,-34.0,17.0
165757,US,United States,North Dakota,,2020-04-01,-41.0,-8.0,-23.0,-30.0,-36.0,18.0
165758,US,United States,North Dakota,,2020-04-02,-55.0,-24.0,-42.0,-42.0,-40.0,22.0
165759,US,United States,North Dakota,,2020-04-03,-49.0,-12.0,-27.0,-35.0,-38.0,24.0
165760,US,United States,North Dakota,,2020-04-04,-53.0,-8.0,-27.0,-39.0,-26.0,15.0
165761,US,United States,North Dakota,,2020-04-05,-50.0,-15.0,-2.0,-44.0,-28.0,11.0
165762,US,United States,North Dakota,,2020-04-06,-40.0,-11.0,16.0,-33.0,-35.0,17.0
165763,US,United States,North Dakota,,2020-04-07,-40.0,-8.0,21.0,-29.0,-37.0,18.0
165764,US,United States,North Dakota,,2020-04-08,-42.0,-12.0,-17.0,-30.0,-38.0,18.0
165765,US,United States,North Dakota,,2020-04-09,-40.0,-8.0,-4.0,-34.0,-38.0,19.0
165766,US,United States,North Dakota,,2020-04-10,-40.0,-5.0,33.0,-34.0,-45.0,23.0
165767,US,United States,North Dakota,,2020-04-11,-48.0,1.0,-18.0,-43.0,-28.0,15.0
166873,US,United States,Ohio,,2020-02-15,5.0,0.0,15.0,1.0,0.0,0.0
166874,US,United States,Ohio,,2020-02-16,6.0,1.0,25.0,0.0,1.0,-1.0
166875,US,United States,Ohio,,2020-02-17,5.0,-2.0,9.0,-1.0,-19.0,5.0
166876,US,United States,Ohio,,2020-02-18,0.0,-1.0,6.0,3.0,2.0,0.0
166877,US,United States,Ohio,,2020-02-19,3.0,0.0,14.0,3.0,2.0,0.0
166878,US,United States,Ohio,,2020-02-20,2.0,0.0,2.0,2.0,2.0,0.0
166879,US,United States,Ohio,,2020-02-21,2.0,-2.0,19.0,6.0,3.0,0.0
166880,US,United States,Ohio,,2020-02-22,9.0,4.0,68.0,8.0,3.0,-2.0
166881,US,United States,Ohio,,2020-02-23,7.0,3.0,77.0,6.0,3.0,-1.0
166882,US,United States,Ohio,,2020-02-24,2.0,-1.0,0.0,2.0,3.0,1.0
166883,US,United States,Ohio,,2020-02-25,4.0,0.0,2.0,4.0,2.0,0.0
166884,US,United States,Ohio,,2020-02-26,6.0,2.0,-3.0,3.0,1.0,0.0
166885,US,United States,Ohio,,2020-02-27,2.0,0.0,-6.0,2.0,-3.0,2.0
166886,US,United States,Ohio,,2020-02-28,4.0,1.0,7.0,7.0,1.0,0.0
166887,US,United States,Ohio,,2020-02-29,11.0,5.0,13.0,7.0,2.0,-2.0
166888,US,United States,Ohio,,2020-03-01,17.0,10.0,68.0,11.0,4.0,-2.0
166889,US,United States,Ohio,,2020-03-02,7.0,3.0,-7.0,2.0,2.0,0.0
166890,US,United States,Ohio,,2020-03-03,12.0,8.0,23.0,7.0,2.0,-1.0
166891,US,United States,Ohio,,2020-03-04,12.0,7.0,29.0,7.0,2.0,-1.0
166892,US,United States,Ohio,,2020-03-05,11.0,8.0,51.0,8.0,2.0,-1.0
166893,US,United States,Ohio,,2020-03-06,2.0,-3.0,9.0,5.0,2.0,0.0
166894,US,United States,Ohio,,2020-03-07,13.0,7.0,68.0,13.0,4.0,-2.0
166895,US,United States,Ohio,,2020-03-08,15.0,9.0,187.0,14.0,2.0,-2.0
166896,US,United States,Ohio,,2020-03-09,9.0,7.0,78.0,7.0,1.0,0.0
166897,US,United States,Ohio,,2020-03-10,5.0,6.0,13.0,2.0,0.0,0.0
166898,US,United States,Ohio,,2020-03-11,8.0,11.0,25.0,4.0,0.0,0.0
166899,US,United States,Ohio,,2020-03-12,9.0,32.0,50.0,2.0,-1.0,0.0
166900,US,United States,Ohio,,2020-03-13,-1.0,21.0,46.0,1.0,-4.0,2.0
166901,US,United States,Ohio,,2020-03-14,-12.0,11.0,9.0,-4.0,-3.0,4.0
166902,US,United States,Ohio,,2020-03-15,-9.0,17.0,46.0,-6.0,-7.0,3.0
166903,US,United States,Ohio,,2020-03-16,-16.0,26.0,16.0,-9.0,-18.0,7.0
166904,US,United States,Ohio,,2020-03-17,-25.0,11.0,27.0,-10.0,-25.0,10.0
166905,US,United States,Ohio,,2020-03-18,-29.0,5.0,2.0,-15.0,-28.0,12.0
166906,US,United States,Ohio,,2020-03-19,-32.0,8.0,14.0,-19.0,-31.0,14.0
166907,US,United States,Ohio,,2020-03-20,-35.0,0.0,47.0,-19.0,-34.0,16.0
166908,US,United States,Ohio,,2020-03-21,-44.0,-7.0,4.0,-22.0,-25.0,11.0
166909,US,United States,Ohio,,2020-03-22,-38.0,0.0,62.0,-26.0,-28.0,8.0
166910,US,United States,Ohio,,2020-03-23,-33.0,-1.0,-2.0,-26.0,-39.0,16.0
166911,US,United States,Ohio,,2020-03-24,-51.0,-26.0,11.0,-31.0,-47.0,20.0
166912,US,United States,Ohio,,2020-03-25,-43.0,-18.0,101.0,-27.0,-48.0,19.0
166913,US,United States,Ohio,,2020-03-26,-42.0,-15.0,103.0,-29.0,-48.0,20.0
166914,US,United States,Ohio,,2020-03-27,-46.0,-20.0,26.0,-33.0,-48.0,22.0
166915,US,United States,Ohio,,2020-03-28,-50.0,-21.0,29.0,-34.0,-35.0,14.0
166916,US,United States,Ohio,,2020-03-29,-43.0,-19.0,117.0,-33.0,-35.0,10.0
166917,US,United States,Ohio,,2020-03-30,-41.0,-18.0,4.0,-32.0,-48.0,19.0
166918,US,United States,Ohio,,2020-03-31,-41.0,-16.0,7.0,-28.0,-49.0,20.0
166919,US,United States,Ohio,,2020-04-01,-37.0,-9.0,25.0,-27.0,-49.0,20.0
166920,US,United States,Ohio,,2020-04-02,-37.0,-7.0,87.0,-28.0,-49.0,20.0
166921,US,United States,Ohio,,2020-04-03,-38.0,-8.0,108.0,-28.0,-48.0,20.0
166922,US,United States,Ohio,,2020-04-04,-43.0,-9.0,138.0,-26.0,-35.0,12.0
166923,US,United States,Ohio,,2020-04-05,-46.0,-18.0,37.0,-39.0,-37.0,11.0
166924,US,United States,Ohio,,2020-04-06,-37.0,-11.0,81.0,-28.0,-48.0,18.0
166925,US,United States,Ohio,,2020-04-07,-41.0,-14.0,68.0,-28.0,-50.0,19.0
166926,US,United States,Ohio,,2020-04-08,-36.0,-9.0,106.0,-26.0,-50.0,18.0
166927,US,United States,Ohio,,2020-04-09,-39.0,-9.0,11.0,-33.0,-51.0,21.0
166928,US,United States,Ohio,,2020-04-10,-41.0,-10.0,14.0,-36.0,-56.0,24.0
166929,US,United States,Ohio,,2020-04-11,-41.0,-2.0,82.0,-28.0,-37.0,12.0
171920,US,United States,Oklahoma,,2020-02-15,4.0,2.0,7.0,2.0,1.0,0.0
171921,US,United States,Oklahoma,,2020-02-16,5.0,1.0,17.0,1.0,1.0,0.0
171922,US,United States,Oklahoma,,2020-02-17,3.0,-1.0,28.0,2.0,-19.0,5.0
171923,US,United States,Oklahoma,,2020-02-18,0.0,-1.0,8.0,2.0,0.0,0.0
171924,US,United States,Oklahoma,,2020-02-19,5.0,3.0,21.0,5.0,3.0,-1.0
171925,US,United States,Oklahoma,,2020-02-20,2.0,0.0,-4.0,2.0,1.0,0.0
171926,US,United States,Oklahoma,,2020-02-21,3.0,-3.0,2.0,3.0,3.0,0.0
171927,US,United States,Oklahoma,,2020-02-22,3.0,2.0,10.0,4.0,3.0,0.0
171928,US,United States,Oklahoma,,2020-02-23,0.0,-2.0,-38.0,0.0,0.0,1.0
171929,US,United States,Oklahoma,,2020-02-24,0.0,-1.0,-13.0,1.0,2.0,1.0
171930,US,United States,Oklahoma,,2020-02-25,4.0,1.0,8.0,3.0,2.0,0.0
171931,US,United States,Oklahoma,,2020-02-26,15.0,7.0,5.0,10.0,4.0,-2.0
171932,US,United States,Oklahoma,,2020-02-27,15.0,9.0,25.0,10.0,3.0,-2.0
171933,US,United States,Oklahoma,,2020-02-28,15.0,7.0,33.0,13.0,3.0,-2.0
171934,US,United States,Oklahoma,,2020-02-29,14.0,12.0,57.0,13.0,4.0,-3.0
171935,US,United States,Oklahoma,,2020-03-01,19.0,17.0,68.0,14.0,3.0,-3.0
171936,US,United States,Oklahoma,,2020-03-02,10.0,7.0,10.0,6.0,3.0,-1.0
171937,US,United States,Oklahoma,,2020-03-03,17.0,14.0,46.0,7.0,2.0,-2.0
171938,US,United States,Oklahoma,,2020-03-04,14.0,10.0,26.0,10.0,4.0,-2.0
171939,US,United States,Oklahoma,,2020-03-05,14.0,13.0,46.0,10.0,3.0,-2.0
171940,US,United States,Oklahoma,,2020-03-06,9.0,4.0,46.0,10.0,3.0,-2.0
171941,US,United States,Oklahoma,,2020-03-07,10.0,11.0,61.0,15.0,4.0,-2.0
171942,US,United States,Oklahoma,,2020-03-08,7.0,5.0,4.0,11.0,2.0,0.0
171943,US,United States,Oklahoma,,2020-03-09,7.0,7.0,14.0,5.0,2.0,1.0
171944,US,United States,Oklahoma,,2020-03-10,10.0,12.0,64.0,9.0,2.0,-1.0
171945,US,United States,Oklahoma,,2020-03-11,15.0,15.0,73.0,15.0,4.0,-2.0
171946,US,United States,Oklahoma,,2020-03-12,15.0,27.0,74.0,14.0,1.0,-2.0
171947,US,United States,Oklahoma,,2020-03-13,3.0,14.0,-14.0,8.0,-7.0,3.0
171948,US,United States,Oklahoma,,2020-03-14,-5.0,13.0,-24.0,7.0,-3.0,3.0
171949,US,United States,Oklahoma,,2020-03-15,-5.0,9.0,-21.0,4.0,-4.0,2.0
171950,US,United States,Oklahoma,,2020-03-16,-2.0,21.0,-17.0,-2.0,-19.0,6.0
